year,road,PedalCycles,Motorcycles,CarsTaxis,bus,AllHGVs,AllMotorVehicles
2000,A6037,61,152,19588,157,635,23130
2000,A6038,126,278,30712,367,1129,35579
2000,A6040,30,35,4360,45,100,4782
2000,A6041,21,11,2283,122,47,2673
2000,A6042,49,68,7862,199,352,9588
2000,A6043,18,37,3680,153,103,4372
2000,A6044,75,130,17549,159,541,20602
2000,A6045,65,120,9405,94,198,10883
2000,A6046,71,58,12482,278,722,15381
2000,A6048,22,18,4629,48,147,5434
2000,A605,719,1310,129119,1079,17847,168374
2000,A6050,1,5,457,1,8,517
2000,A6051,1,1,274,3,10,315
2000,A6052,25,39,5949,68,149,6988
2000,A6053,168,204,22374,608,1162,27484
2000,A6055,35,63,10964,143,403,12701
2000,A6058,10,15,2609,52,66,3048
2000,A606,406,929,106658,1062,6050,128434
2000,A6060,9,11,2734,54,82,3146
2000,A6061,9,20,1056,23,35,1239
2000,A6062,56,78,4394,80,89,5181
2000,A6063,30,30,3576,162,59,4158
2000,A6066,9,20,1309,25,70,1664
2000,A6068,239,584,66739,387,3657,78898
2000,A6069,108,68,6635,109,193,7679
2000,A607,1028,1897,172866,2017,10567,211488
2000,A6070,40,58,4967,46,629,6737
2000,A6071,94,187,10404,97,1808,14514
2000,A6072,63,126,22159,192,1603,27156
2000,A6075,288,604,49723,424,2976,60762
2000,A6076,24,85,11862,136,318,13912
2000,A6077,18,53,6998,81,292,8379
2000,A6078,8,22,2590,70,80,3060
2000,A6079,28,135,10458,197,830,13221
2000,A608,211,655,53253,727,2905,64914
2000,A6085,45,45,7564,408,421,9715
2000,A6086,40,77,6909,92,702,8790
2000,A6088,6,47,1953,48,228,2760
2000,A6089,14,43,7347,76,460,9153
2000,A609,521,789,65731,1161,2688,78008
2000,A6091,13,51,14286,141,668,17111
2000,A6093,46,97,9017,101,537,10994
2000,A6094,95,170,27861,585,1319,33712
2000,A6095,78,225,13898,408,417,16914
2000,A6096,152,328,30407,397,1825,37554
2000,A6097,152,404,51517,160,4223,64523
2000,A6098,68,76,5082,73,125,6000
2000,A6099,28,55,4274,98,96,5018
2000,A61,1673,6403,570134,9698,29056,675711
2000,A610,438,1376,123247,1553,9155,153174
2000,A6101,96,63,8007,232,332,9629
2000,A6102,280,945,100161,1360,4415,118993
2000,A6104,178,163,30710,667,1982,38485
2000,A6105,15,127,20408,446,1978,26934
2000,A6106,44,79,8763,113,565,11234
2000,A6107,19,122,13837,113,268,15751
2000,A6108,475,794,39140,744,1467,46869
2000,A6109,80,193,19745,982,1798,25723
2000,A611,363,702,63784,736,2630,77053
2000,A6110,114,331,41857,373,2381,51119
2000,A6112,10,73,5443,104,694,7562
2000,A6114,94,150,14263,90,357,16133
2000,A6115,6,19,1698,186,48,2194
2000,A6116,81,251,23956,116,4262,32816
2000,A6117,50,77,10675,52,334,12504
2000,A6118,3,8,1109,18,108,1384
2000,A6119,52,273,24261,174,1209,28395
2000,A612,533,660,66004,687,3914,80597
2000,A6120,103,796,113513,866,3639,131248
2000,A6121,212,652,35592,267,2156,42918
2000,A6123,77,229,18295,167,634,21601
2000,A6124,47,36,3729,81,339,4639
2000,A6129,102,136,11370,51,313,13046
2000,A6130,203,104,13988,79,256,15963
2000,A6131,60,82,11187,165,404,12839
2000,A6133,24,78,7128,74,384,8758
2000,A6135,211,625,81942,4827,2889,99904
2000,A6136,91,280,22243,297,1834,28268
2000,A6137,14,30,3898,44,140,4575
2000,A6139,1,13,1115,20,23,1354
2000,A614,794,2499,219856,2446,26291,283301
2000,A6140,8,7,1212,5,72,1509
2000,A6141,58,316,17399,179,1300,21007
2000,A6142,5,12,1016,44,46,1260
2000,A6143,27,39,2192,29,56,2641
2000,A6144,362,427,60441,1190,1701,70292
2000,A6145,8,5,1674,34,33,1924
2000,A615,60,223,19948,116,1011,23658
2000,A616,342,1108,114888,1276,14375,149414
2000,A617,140,1014,108623,960,12179,139408
2000,A6172,5,6,793,108,13,988
2000,A6175,45,220,11074,238,1829,15250
2000,A6176,8,14,3701,29,137,4173
2000,A6177,178,651,79417,523,5378,97247
2000,A6178,115,184,21718,819,2596,29597
2000,A618,91,254,31578,497,919,36747
2000,A6181,27,82,13564,233,495,15933
2000,A6182,8,43,12730,121,1223,15663
2000,A6185,12,48,5637,21,317,6745
2000,A6186,17,31,7702,154,370,8584
2000,A6187,253,318,20295,273,1530,23889
2000,A619,145,857,84105,1053,8737,105351
2000,A6191,90,140,16180,263,948,19717
2000,A6195,74,340,30309,257,2329,38306
2000,A62,927,1897,204087,4029,11008,252133
2000,A620,117,333,27160,243,1921,33998
2000,A6200,259,97,10146,658,220,12148
2000,A621,374,452,37091,1875,1268,44672
2000,A6211,54,189,14811,174,456,17483
2000,A623,39,167,24585,315,4198,32398
2000,A624,51,161,17457,175,1467,21501
2000,A625,227,303,45867,1319,969,51733
2000,A626,246,386,47055,783,1431,55040
2000,A627,300,756,122182,1839,11669,155616
2000,A628,252,1010,105555,2581,16867,140740
2000,A629,548,2050,269723,3774,16076,327380
2000,A63,385,3031,287805,2248,44476,375231
2000,A630,413,1267,163063,2143,11675,200684
2000,A631,544,1771,169243,1876,14333,212070
2000,A632,111,664,56739,804,2444,65500
2000,A633,216,527,57340,1769,2789,70743
2000,A634,68,167,11474,63,916,14412
2000,A635,709,1634,167750,2492,10591,205297
2000,A636,192,319,49958,766,2400,58156
2000,A637,62,194,26591,253,1744,32655
2000,A638,1195,2705,264920,4717,13193,316394
2000,A639,309,775,72819,1393,3741,87105
2000,A64,573,4823,467084,5216,39098,573953
2000,A640,196,283,34076,578,2014,41491
2000,A641,142,555,66354,1118,2263,78567
2000,A642,282,678,83359,1091,3618,98230
2000,A643,209,573,55100,1021,1818,66310
2000,A644,220,628,58379,602,4663,74587
2000,A645,217,578,53069,1104,4077,64661
2000,A646,376,642,70268,1165,2994,86666
2000,A6464,54,84,4443,75,127,5274
2000,A647,224,985,123758,2613,4678,147493
2000,A649,62,168,15339,239,445,18259
2000,A64M,0,22,3909,47,105,4626
2000,A65,1097,4516,256241,3299,14616,309531
2000,A650,636,1850,166636,2340,11549,207916
2000,A651,40,123,10736,94,484,12974
2000,A6514,225,596,51963,329,2108,61757
2000,A652,116,252,19461,381,759,24253
2000,A6520,25,17,1992,46,60,2355
2000,A653,217,530,71244,1501,2730,85265
2000,A654,71,175,12276,258,379,14927
2000,A655,143,340,29942,490,3649,38220
2000,A656,49,267,21754,284,1569,26824
2000,A657,148,508,48227,873,1302,56357
2000,A658,209,811,102531,831,3749,117567
2000,A659,381,678,52833,439,1932,61733
2000,A66,193,4179,493894,4129,85080,652571
2000,A660,939,472,65243,1363,1945,74525
2000,A661,82,278,38886,320,2193,43908
2000,A662,136,150,15381,852,664,19318
2000,A663,241,333,41337,714,3030,51179
2000,A664,488,601,78809,2526,2758,94133
2000,A665,496,605,70067,1408,2358,82582
2000,A666,606,1282,151045,2508,7188,181396
2000,A667,42,125,16580,156,411,19315
2000,A669,143,197,33839,867,1022,40069
2000,A67,177,480,57359,513,2663,67012
2000,A670,169,204,23179,494,903,27441
2000,A671,540,751,113822,2628,5124,136341
2000,A672,84,200,20208,331,1425,25315
2000,A673,415,521,51042,1063,1852,60117
2000,A674,197,373,29179,398,984,34528
2000,A675,329,697,35153,306,917,41663
2000,A676,241,402,51761,1235,1505,60568
2000,A677,110,230,36141,487,1184,41246
2000,A678,150,292,20744,268,1023,24496
2000,A679,226,363,36230,740,1433,43171
2000,A68,230,3347,217158,2853,18924,271208
2000,A680,252,458,56552,1142,2129,66522
2000,A681,79,158,27046,681,1233,33613
2000,A682,353,660,84409,1272,4300,100313
2000,A683,192,1176,34976,395,3609,45460
2000,A684,255,991,62426,898,3261,76006
2000,A685,105,369,31774,355,3269,39828
2000,A686,59,367,18333,151,948,22125
2000,A687,11,48,2531,3,234,3259
2000,A688,154,444,71737,1014,4693,89787
2000,A689,355,1408,163097,1673,18789,209700
2000,A69,197,1379,251901,2361,31442,320402
2000,A690,294,607,120722,3625,5634,144595
2000,A6900,94,76,9528,190,175,10833
2000,A691,65,200,43227,474,1781,50555
2000,A692,69,401,42647,701,1952,51806
2000,A693,58,261,42454,821,2606,52815
2000,A694,83,222,31904,730,1481,37715
2000,A695,246,611,82827,1594,3982,99337
2000,A696,46,587,49872,787,3659,60097
2000,A697,70,523,64324,585,6404,80478
2000,A698,105,280,40869,667,3445,52899
2000,A699,20,69,8543,29,956,11575
2000,A7,820,1764,170177,3734,13370,215352
2000,A70,480,841,111086,2374,11819,141087
2000,A700,71,55,4607,55,112,5328
2000,A701,592,925,105474,2402,7950,130342
2000,A702,696,695,88565,1659,6698,108722
2000,A703,64,282,25644,311,1213,30169
2000,A704,4,16,1296,3,253,1819
2000,A705,27,57,20844,617,1064,25020
2000,A706,88,162,35683,561,3360,44879
2000,A7066,4,12,6849,14,905,8983
2000,A707,30,63,3570,40,210,4574
2000,A708,22,108,5811,67,314,7587
2000,A709,62,168,24013,287,2429,32060
2000,A71,515,1416,221020,3135,18072,274936
2000,A710,123,228,16817,139,483,19318
2000,A711,108,288,28267,460,2466,36221
2000,A712,33,122,5053,38,390,6917
2000,A713,145,374,38046,796,2577,47531
2000,A714,69,88,15087,368,1169,20307
2000,A716,7,26,5224,87,288,6851
2000,A717,7,7,868,37,17,1055
2000,A718,60,41,4298,84,213,5545
2000,A719,245,394,38691,835,1442,46302
2000,A72,217,456,75179,1065,4042,92144
2000,A720,182,1019,209637,1125,19188,258165
2000,A721,120,286,85570,1872,4650,104896
2000,A722,5,6,7564,383,219,8815
2000,A723,65,127,46318,1696,2040,55541
2000,A724,128,195,33788,960,1865,41358
2000,A725,67,425,115292,1148,11116,143411
2000,A726,328,587,133628,1919,5221,154884
2000,A727,26,54,10360,160,272,11954
2000,A728,41,72,10854,463,439,12843
2000,A73,121,356,107840,1920,12600,141520
2000,A730,50,178,20320,924,1326,25652
2000,A735,46,160,24414,951,1080,29659
2000,A736,136,272,67539,994,4817,83165
2000,A737,136,588,109787,1980,5977,132711
2000,A738,70,165,35110,1190,1468,42006
2000,A739,68,303,64459,743,1723,72979
2000,A74,102,140,25493,451,1771,32159
2000,A741,58,83,13753,961,659,16974
2000,A743,11,8,3416,108,249,4464
2000,A745,6,30,5360,50,373,6836
2000,A746,17,11,3114,99,178,4365
2000,A747,20,39,4429,97,290,5974
2000,A749,70,171,37336,1180,1176,44887
2000,A74M,0,20,4177,45,1406,6132
2000,A75,166,1286,166970,1682,28941,229794
2000,A751,0,10,327,4,147,544
2000,A752,42,79,19762,338,1304,24003
2000,A755,23,37,2551,22,105,3214
2000,A756,47,48,4635,161,120,5516
2000,A759,66,116,16509,236,788,19723
2000,A76,189,886,76655,1184,12790,104314
2000,A760,63,184,19905,149,688,22973
2000,A761,261,289,57461,2404,1943,67655
2000,A762,13,13,1881,39,117,2530
2000,A763,19,21,7264,45,671,8910
2000,A766,10,13,1329,21,152,1698
2000,A768,41,83,11536,240,504,13890
2000,A77,432,2499,318140,3996,28952,395302
2000,A770,109,115,25673,685,682,29758
2000,A771,1,3,169,2,4,204
2000,A772,128,91,13036,545,472,15500
2000,A775,21,41,11826,209,947,14950
2000,A779,6,17,6773,26,327,7754
2000,A78,228,880,167847,3789,8116,198732
2000,A780,96,149,10015,332,391,12352
2000,A781,18,36,1864,89,63,2324
2000,A79,211,317,32936,775,1339,38625
2000,A8,1041,1480,348692,9174,25442,429244
2000,A80,33,559,169567,1705,25068,223092
2000,A800,5,11,777,1,62,1020
2000,A8000,4,61,9805,60,1404,12971
2000,A8003,0,0,1013,35,147,1502
2000,A8006,8,5,3189,127,144,3780
2000,A801,12,126,21844,97,2962,28586
2000,A8010,2,12,4271,38,182,5108
2000,A8011,4,96,30832,474,1088,35482
2000,A8014,16,29,8551,687,238,10262
2000,A8015,4,0,276,5,4,332
2000,A803,390,602,121034,3014,5781,144061
2000,A804,78,92,10394,316,384,12862
2000,A807,22,84,18294,80,867,21758
2000,A808,3,3,1256,13,32,1402
2000,A809,138,327,23159,215,498,25684
2000,A81,337,555,65130,771,1905,74697
2000,A810,19,44,13054,198,539,14937
2000,A811,112,531,56957,743,3808,69071
2000,A812,16,21,2451,63,115,2916
2000,A813,11,14,10910,232,575,12865
2000,A814,670,1007,124192,2226,4733,146927
2000,A815,277,283,23406,541,905,28800
2000,A816,91,387,20514,313,1020,26423
2000,A817,0,110,6428,152,198,7421
2000,A819,20,222,5479,131,230,6898
2000,A82,1377,5557,373911,7634,20172,450876
2000,A820,21,28,3717,31,123,4490
2000,A821,23,40,5588,175,118,6468
2000,A822,43,390,23098,185,813,27965
2000,A823,96,654,38944,931,2725,47825
2000,A824,14,19,5019,64,279,6326
2000,A826,0,66,2606,28,108,3151
2000,A827,14,165,16428,289,1012,20614
2000,A828,53,232,17742,319,1260,23029
2000,A83,70,899,64779,826,5710,84473
2000,A830,108,288,16150,352,1111,21239
2000,A831,78,66,4857,96,105,6252
2000,A832,234,573,35819,545,1526,46709
2000,A833,17,190,5883,98,285,7834
2000,A834,51,51,7331,381,175,9162
2000,A835,80,404,39199,688,2860,51400
2000,A836,347,974,30484,790,1824,40584
2000,A837,27,148,5118,123,268,7224
2000,A838,87,926,7121,147,849,10226
2000,A839,44,343,3472,82,306,5088
2000,A84,137,569,34672,649,3101,43226
2000,A841,275,288,13459,558,309,16765
2000,A844,107,35,5675,183,145,7059
2000,A846,73,108,9435,265,586,11876
2000,A847,37,24,3168,63,177,3973
2000,A848,2,79,2883,115,52,3909
2000,A849,118,63,7559,294,374,10164
2000,A85,298,1025,133920,1979,8259,161210
2000,A850,41,28,5208,140,102,6486
2000,A851,18,67,3832,44,150,4590
2000,A855,15,14,3999,40,151,4707
2000,A857,52,53,14620,375,648,19414
2000,A858,25,34,5566,199,251,7280
2000,A859,115,83,12423,248,763,17106
2000,A86,9,11,10570,158,738,13533
2000,A861,152,127,6961,80,382,9329
2000,A862,216,436,38329,456,1547,47281
2000,A863,46,64,5104,69,175,6328
2000,A865,244,66,13328,519,800,18934
2000,A866,26,8,7255,222,56,8964
2000,A867,21,0,1365,10,204,1860
2000,A87,216,1382,72071,1237,3635,88223
2000,A872,79,182,23755,647,1017,28464
2000,A873,21,53,3744,77,216,4609
2000,A875,24,32,5533,101,194,6617
2000,A876,12,155,13388,110,2432,18282
2000,A877,5,8,1092,191,43,1402
2000,A879,41,72,17574,325,940,20857
2000,A88,25,69,9192,57,413,11453
2000,A880,39,87,593,46,44,896
2000,A882,39,89,8046,169,586,10807
2000,A883,15,28,5291,78,332,6541
2000,A884,1,36,1646,20,135,2511
2000,A885,2,31,3605,58,82,4669
2000,A886,44,44,4703,152,353,6039
2000,A887,0,0,2969,34,359,4000
2000,A888,9,5,1117,51,9,1537
2000,A889,0,63,798,9,63,1081
2000,A89,228,449,126433,3608,9720,158820
2000,A890,27,249,7306,133,388,9405
2000,A891,109,63,7024,102,381,8528
2000,A893,2,4,212,3,5,254
2000,A894,20,45,2569,47,164,3476
2000,A896,69,420,4813,53,236,6867
2000,A897,19,0,1214,12,78,1791
2000,A898,0,136,13260,86,844,15762
2000,A899,34,237,35382,358,1603,42189
2000,A9,798,4742,665117,7568,84290,856866
2000,A90,691,5771,858359,7616,108622,1084033
2000,A900,546,99,9055,817,434,11709
2000,A901,80,77,8706,333,650,10990
2000,A9011,31,15,3706,124,31,4080
2000,A9012,5,3,1341,9,24,1561
2000,A9013,206,147,9690,848,283,12404
2000,A902,103,280,32411,330,2144,38788
2000,A903,11,9,1192,83,23,1495
2000,A904,176,305,50329,799,2479,60964
2000,A905,183,271,37723,433,2505,47362
2000,A907,252,477,70631,1215,3945,84108
2000,A908,36,23,9931,124,505,11552
2000,A909,34,69,8615,95,809,10802
2000,A91,369,1118,121016,1658,8843,147454
2000,A910,30,109,14391,217,780,16788
2000,A911,82,272,34775,625,1669,41786
2000,A912,146,287,31932,498,2051,39306
2000,A913,42,129,14715,207,1480,18550
2000,A914,75,393,32444,384,1699,38849
2000,A915,166,478,50474,834,3563,60218
2000,A916,31,117,10292,186,1052,13193
2000,A917,78,278,23013,604,1069,28269
2000,A918,15,11,680,30,39,797
2000,A919,48,150,7666,152,314,9155
2000,A92,426,2224,312211,3621,30190,387497
2000,A920,79,365,20199,222,1686,25394
2000,A921,119,525,49357,818,1856,58550
2000,A922,17,17,2853,69,102,3488
2000,A923,132,280,45114,825,1887,53128
2000,A924,41,46,7339,107,297,8728
2000,A926,49,98,15699,410,1005,20330
2000,A928,6,60,4835,78,209,5959
2000,A929,48,54,7830,380,364,9495
2000,A93,593,1231,119135,2249,5432,142395
2000,A930,325,89,27783,658,673,32002
2000,A932,59,54,11368,104,862,14321
2000,A933,166,186,19907,254,1394,25184
2000,A934,37,14,3766,19,322,4978
2000,A935,25,128,10670,155,771,13312
2000,A937,25,83,9051,163,574,11161
2000,A938,11,71,5189,73,313,6533
2000,A939,839,621,27262,503,900,32771
2000,A94,19,145,33824,419,5166,45250
2000,A940,28,89,6121,26,383,7457
2000,A941,359,480,45435,412,2096,53629
2000,A942,2,52,4460,3,214,5268
2000,A944,182,702,68160,916,2711,80630
2000,A945,26,139,8303,53,224,9615
2000,A947,219,584,76731,1046,6859,96113
2000,A948,17,89,8635,132,466,10863
2000,A949,32,22,3792,43,204,5010
2000,A95,104,356,33957,393,4356,45360
2000,A950,90,151,23735,395,1807,29487
2000,A952,5,245,20101,258,2141,26036
2000,A955,73,104,18632,497,813,22218
2000,A956,369,525,46548,1403,5595,62059
2000,A957,65,108,8292,123,743,10594
2000,A96,495,3016,311458,3847,30168,397766
2000,A960,40,26,2592,63,125,3308
2000,A961,17,60,7056,168,541,9347
2000,A963,26,31,2560,39,134,3214
2000,A964,5,48,4861,80,240,5695
2000,A965,30,104,13713,283,926,17609
2000,A966,10,24,2147,80,81,2672
2000,A967,18,14,1376,30,97,1845
2000,A968,6,17,5152,131,364,7058
2000,A969,6,50,2477,32,64,3325
2000,A97,70,145,19185,303,1669,25459
2000,A970,65,292,40916,877,2396,55511
2000,A971,10,50,6922,136,367,9854
2000,A972,9,57,8079,21,468,9760
2000,A975,85,98,11230,204,268,13083
2000,A977,42,167,30774,243,5504,42100
2000,A978,51,99,11703,202,279,13630
2000,A98,98,452,61904,927,5874,80410
2000,A980,25,195,14542,103,763,17625
2000,A981,34,52,5965,147,455,8039
2000,A982,56,66,8288,124,685,10725
2000,A984,51,47,4437,82,390,5756
2000,A985,74,319,40008,438,5963,53685
2000,A986,21,17,2255,96,140,3082
2000,A989,24,32,7084,93,340,8391
2000,A99,137,169,13966,407,707,18502
2000,A990,27,25,1740,71,108,2338
2000,A991,8,43,7391,73,160,8380
2000,A993,7,16,4478,75,134,5175
2000,A994,48,72,8451,306,374,10258
2000,M1,0,27880,4833270,34562,1018582,6642072
2000,M10,0,113,19967,74,2728,25746
2000,M11,0,7418,878661,8216,153820,1178414
2000,M18,0,1056,313151,2042,100304,472039
2000,M180,0,429,162747,693,72384,267080
2000,M181,0,35,8490,88,3470,14040
2000,M2,0,4024,367425,5334,44060,489524
2000,M20,0,6279,785338,12766,154764,1094157
2000,M23,0,3345,467627,4121,30881,558359
2000,M25,0,27692,4130548,30395,660083,5438811
2000,M26,0,871,115085,1565,22912,160170
2000,M27,0,6874,798224,5054,77000,999639
2000,M271,0,272,24881,203,4189,34072
2000,M275,0,774,58999,676,2088,68241
2000,M3,0,11837,1599921,9745,147504,1943251
2000,M32,0,1533,99172,1028,7142,122120
2000,M4,0,30931,4390649,41213,569226,5564422
2000,M40,0,11610,2197391,17436,269415,2740330
2000,M41,0,391,9306,106,494,12084
2000,M42,0,4046,1031512,5146,181819,1354763
2000,M45,0,98,27908,134,4126,35722
2000,M48,0,900,48292,496,7877,63015
2000,M49,0,164,20012,112,4958,28070
2000,M5,0,12154,3180180,21028,571133,4211477
2000,M50,0,419,125344,1119,38903,184564
2000,M53,0,1741,319643,2000,32133,394704
2000,M54,0,2915,237408,2239,42657,321590
2000,M55,0,555,169409,1556,13500,209879
2000,M56,0,3457,927170,7140,116458,1164776
2000,M57,0,592,122907,693,21847,165240
2000,M58,0,582,107471,608,15403,140397
2000,M6,0,23635,4616671,38335,1203978,6595867
2000,M60,0,3890,816511,3923,113815,1068128
2000,M602,0,564,74427,379,6942,92791
2000,M606,0,194,38722,166,4899,49946
2000,M61,0,1652,481436,2512,61893,616464
2000,M62,0,7281,2007159,10547,478490,2844334
2000,M621,0,668,138757,721,12352,174845
2000,M65,0,1464,382273,1456,41363,477516
2000,M66,0,539,131454,866,18842,172193
2000,M67,0,405,48443,358,6209,62306
2000,M69,0,617,246543,887,33267,318064
2000,M73,0,289,74629,692,14642,103463
2000,M74,0,1236,600105,7913,206761,874189
2000,M77,0,451,99663,1435,7397,120392
2000,M8,0,3543,1016986,11427,109733,1287009
2000,M80,0,272,140173,1218,18602,178571
2000,M876,0,117,57115,349,11170,77157
2000,M898,0,42,9068,61,649,10747
2000,M9,0,850,271209,1506,33862,342586
2000,M90,0,1467,279851,3203,31609,348786
